replicate_id,u_seal_door,h_star_1_seal_door,peak_h_in_m,peak_h_basement_m,peak_h_sump_m,peak_h_ext_m,total_volume_in_m3
274,0.6807145267995064,0.5756601307034542,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
275,0.39363045683202824,0.46111494500725425,0.05407859954650886,0.0,0.0,0.5,2.703929257325443
276,0.3179910969520494,0.43381187061332777,0.07411065116334137,0.0,0.0,0.5,3.705531838167067
277,0.5045262370222301,0.5017047752365444,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
278,0.8750049422346086,0.7060740475330304,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
279,0.851131626822206,0.6833436176378415,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
280,0.04347506201279194,0.29919486906684406,0.21126043796353558,0.0,0.0,0.5,10.563021178176777
281,0.18149840959652408,0.38058412370089545,0.14497085130701282,0.0,0.0,0.5,7.24854184535064
282,0.23674487110439602,0.40325306648925824,0.11141965865701241,0.0,0.0,0.5,5.570982212850621
283,0.24938757583221183,0.4081695419299283,0.11141965865701241,0.0,0.0,0.5,5.570982212850621
284,0.5712326517427727,0.5276652467248532,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
285,0.4162624257031923,0.46926552347151596,0.03314136427624936,0.0,0.0,0.5,1.6570674938124677
286,0.04925411992759399,0.3045908419700208,0.20015357395660455,0.0,0.0,0.5,10.007677977830227
287,0.3736141384595716,0.453919207279426,0.05407859954650886,0.0,0.0,0.5,2.703929257325443
288,0.5237529487176372,0.5090165897227031,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
289,0.10167190290371597,0.3413756030529346,0.17462296390125154,0.0,0.0,0.5,8.731147475062578
290,0.8334585537885597,0.6684656148298446,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
291,0.051961866465104256,0.3069766045710567,0.20015357395660455,0.0,0.0,0.5,10.007677977830227
292,0.9248418690180621,0.7698014927864135,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
293,0.0991131415798755,0.3398898791385083,0.17462296390125154,0.0,0.0,0.5,8.731147475062578
294,0.8435749515977528,0.6768069056817513,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
295,0.9026531439276171,0.7377858370596941,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
296,0.9795706805865927,0.9234314738974643,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
297,0.8020258802735936,0.6450139899467164,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
298,0.7794775407713289,0.6300108683471997,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
299,0.6424832759955477,0.5578775143224485,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
300,0.778996354578129,0.6297043997621317,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
301,0.13455220841314708,0.358909367139171,0.16029561871000014,0.0,0.0,0.5,8.014780215500009
302,0.5360680359476373,0.5137659962143444,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
303,0.5142228701904145,0.5053775631345527,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
304,0.8575721441225576,0.689144230785291,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
305,0.46279936559351587,0.4861868355460919,0.011307149904694568,0.0,0.0,0.5,0.5653567752347285
306,0.3850894961003535,0.4580442824686793,0.05407859954650886,0.0,0.0,0.5,2.703929257325443
307,0.6395632712371101,0.5565714769172941,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
308,0.26646331750084606,0.4146955710227961,0.11141965865701241,0.0,0.0,0.5,5.570982212850621
309,0.13976841095395687,0.36147756299796074,0.16029561871000014,0.0,0.0,0.5,8.014780215500009
310,0.4778772740237458,0.49174659249258057,0.011307149904694568,0.0,0.0,0.5,0.5653567752347285
311,0.416889368594885,0.4694917789589513,0.03314136427624936,0.0,0.0,0.5,1.6570674938124677
312,0.2325699405288737,0.40161151173976256,0.11141965865701241,0.0,0.0,0.5,5.570982212850621
313,0.367511810115128,0.45172469268464466,0.05407859954650886,0.0,0.0,0.5,2.703929257325443
314,0.3663924498262474,0.45132201799296273,0.05407859954650886,0.0,0.0,0.5,2.703929257325443
315,0.32749556441254546,0.43727239180702665,0.07411065116334137,0.0,0.0,0.5,3.705531838167067
316,0.37946407972692897,0.4560222105290308,0.05407859954650886,0.0,0.0,0.5,2.703929257325443
317,0.6857433454559454,0.5781042581228075,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
318,0.2968764745712853,0.42606267716037227,0.09322802349779716,0.0,0.0,0.5,4.661400454889857
319,0.9488579267153404,0.8162918582829527,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
320,0.9163480195381779,0.7566370704150406,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
321,0.4809104283000786,0.4928710006796523,0.011307149904694568,0.0,0.0,0.5,0.5653567752347285
322,0.3283612050046888,0.4375868635498393,0.07411065116334137,0.0,0.0,0.5,3.705531838167067
323,0.5354347898300031,0.5135204157071559,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
324,0.8485604887736246,0.6810882037329441,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
325,0.652587340560102,0.5624502381109672,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
326,0.8043918279470774,0.6466674529734386,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
327,0.5327222760657402,0.5124701828331781,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
328,0.6329176292676207,0.5536237613200374,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
329,0.2881556141824617,0.42283152550468417,0.09322802349779716,0.0,0.0,0.5,4.661400454889857
330,0.7348931623102908,0.6036002005762394,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
331,0.20240459312571835,0.38943197045400013,0.1286724909277345,0.0,0.0,0.5,6.433623826386725
332,0.6947981288184982,0.5825746118033891,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
333,0.8607190683258941,0.6920614787566657,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
334,0.13210283730154393,0.35768630111363053,0.16029561871000014,0.0,0.0,0.5,8.014780215500009
335,0.6143797405419198,0.5455715095045929,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
336,0.0950957482299346,0.3375130750436,0.17462296390125154,0.0,0.0,0.5,8.731147475062578
337,0.7257156282714269,0.5985918387649722,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
338,0.08449321882352023,0.3309501417812045,0.18792239970980182,0.0,0.0,0.5,9.396119265490091
339,0.935939822700626,0.7892435193881112,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
340,0.13740793003780216,0.3603213710547504,0.16029561871000014,0.0,0.0,0.5,8.014780215500009
341,0.9588802459090804,0.842150930890015,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
342,0.8008841760850967,0.6442218741612825,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
343,0.5936820044663541,0.5368486126138495,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
344,0.7826241046295469,0.6320281675297605,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
345,0.7951148389830859,0.6402748023576271,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
346,0.9460270628173303,0.8098560625646329,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
347,0.2533833538391872,0.4097076703290074,0.11141965865701241,0.0,0.0,0.5,5.570982212850621
348,0.5900758953583092,0.5353550448141142,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
349,0.09504919756440122,0.337485204737595,0.17462296390125154,0.0,0.0,0.5,8.731147475062578
350,0.6161657000241213,0.5463369166854964,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
351,0.1712913040927888,0.3761115146355064,0.14497085130701282,0.0,0.0,0.5,7.24854184535064
352,0.5649506114724419,0.5251416335265249,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
353,0.5724305140338497,0.5281486311375347,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
354,0.46598515298122734,0.4873576532333389,0.011307149904694568,0.0,0.0,0.5,0.5653567752347285
355,0.5226317755131228,0.5085868877866166,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
356,0.7639233900065879,0.620361336742311,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
357,0.7992447165120666,0.6430908741079712,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
358,0.4921532155754291,0.4970581525498438,0.011307149904694568,0.0,0.0,0.5,0.5653567752347285
359,0.5995934415226123,0.5393132513537531,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
360,0.9312362356901018,0.780649725196125,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
361,0.11973358850112281,0.3513251722870643,0.16029561871000014,0.0,0.0,0.5,8.014780215500009
362,0.1171035659001105,0.3499291683585408,0.17462296390125154,0.0,0.0,0.5,8.731147475062578
363,0.08770901191076841,0.33298869416784616,0.18792239970980182,0.0,0.0,0.5,9.396119265490091
364,0.6578632850405278,0.5648722975680937,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
365,0.4186083007903795,0.4701122889003167,0.03314136427624936,0.0,0.0,0.5,1.6570674938124677
366,0.7743214161418432,0.6267541781430148,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
367,0.6712314133085926,0.5711220319328774,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
368,0.33363775832823817,0.43950146008825847,0.07411065116334137,0.0,0.0,0.5,3.705531838167067
369,0.8983665473615358,0.7323787492451735,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
370,0.7625321470706523,0.6195228175425416,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
371,0.2705349409101757,0.4162347156146678,0.11141965865701241,0.0,0.0,0.5,5.570982212850621
372,0.364192017772054,0.4505302943555744,0.05407859954650886,0.0,0.0,0.5,2.703929257325443
373,0.3144399802042629,0.43251496365318,0.09322802349779716,0.0,0.0,0.5,4.661400454889857
374,0.15761164862499966,0.3699291178850206,0.14497085130701282,0.0,0.0,0.5,7.24854184535064
375,0.14778337254219165,0.36533392939170584,0.16029561871000014,0.0,0.0,0.5,8.014780215500009
376,0.936127463375744,0.7895983872580452,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
377,0.43790403719875326,0.4770982680548854,0.03314136427624936,0.0,0.0,0.5,1.6570674938124677
378,0.38331982277740984,0.4574081638501592,0.05407859954650886,0.0,0.0,0.5,2.703929257325443
379,0.7296857086773779,0.6007428165841161,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
380,0.5529930652528999,0.5203887842127739,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
381,0.9361399868384622,0.7896221062852201,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
382,0.7803014939093922,0.6305368847332696,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
383,0.47936956412454035,0.4922995276118928,0.011307149904694568,0.0,0.0,0.5,0.5653567752347285
384,0.3763594734808262,0.4549061909576667,0.05407859954650886,0.0,0.0,0.5,2.703929257325443
385,0.986631544924322,0.9718576448852578,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
386,0.7177602360036435,0.5943499636443224,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
387,0.9511946600038411,0.8218622600615815,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
388,0.11847857721704136,0.35066105791512764,0.16029561871000014,0.0,0.0,0.5,8.014780215500009
389,0.8505336791907826,0.6828161234222495,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
390,0.6370738839912076,0.5554633232320844,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
391,0.12192167833511258,0.35247436455301023,0.16029561871000014,0.0,0.0,0.5,8.014780215500009
392,0.5882579999692207,0.5346048908397758,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
393,0.6860963651054488,0.5782768482571116,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
394,0.012302685888602838,0.2547659602852961,0.2297108792259684,0.0,0.0,0.5,11.485543241298418
395,0.45431796184174655,0.48307905426961223,0.03314136427624936,0.0,0.0,0.5,1.6570674938124677
396,0.8253995111963212,0.6621222296861606,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
397,0.29535902534408986,0.42550188010722967,0.09322802349779716,0.0,0.0,0.5,4.661400454889857
398,0.4585480817985511,0.48462744055525575,0.011307149904694568,0.0,0.0,0.5,0.5653567752347285
399,0.4423141270678932,0.47870124928558133,0.03314136427624936,0.0,0.0,0.5,1.6570674938124677
400,0.3019273914424916,0.4279252598798703,0.09322802349779716,0.0,0.0,0.5,4.661400454889857
401,0.9184418955155542,0.759764312197092,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
402,0.7812940354315159,0.63117262074694,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
403,0.1105884109961105,0.3463973903667822,0.17462296390125154,0.0,0.0,0.5,8.731147475062578
404,0.9970346578375731,1.141484509522997,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
405,0.8792000243077452,0.7104561453844033,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
406,0.28390843786403896,0.4212503048311409,0.09322802349779716,0.0,0.0,0.5,4.661400454889857
407,0.8368965796609382,0.6712508769917606,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
408,0.10641953187138287,0.3440782514548508,0.17462296390125154,0.0,0.0,0.5,8.731147475062578
409,0.9991047304742386,1.2760061279785977,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
410,0.6656847361065369,0.568508681427265,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
411,0.650125015558797,0.5613280532162487,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
412,0.09044072698413275,0.33468651224468304,0.17462296390125154,0.0,0.0,0.5,8.731147475062578
413,0.8970333988966253,0.7307389792005897,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
414,0.028999503204469423,0.28312725709784625,0.22115952340475556,0.0,0.0,0.5,11.057975450237777
415,0.24082805804114704,0.4048496142878072,0.11141965865701241,0.0,0.0,0.5,5.570982212850621
416,0.143021875166635,0.3630555566330011,0.16029561871000014,0.0,0.0,0.5,8.014780215500009
417,0.7767679406922186,0.6282919973311324,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
418,0.19820422721289788,0.38768462934832437,0.1286724909277345,0.0,0.0,0.5,6.433623826386725
419,0.9106382271308853,0.7484592708998622,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
420,0.6562690393274901,0.5641378530820932,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
421,0.036162710494696215,0.29163086004611766,0.21126043796353558,0.0,0.0,0.5,10.563021178176777
422,0.0054298341287004614,0.23286372363797267,0.24082455913556228,0.0,0.0,0.5,12.041227236778115
423,0.051657917014398924,0.306712886765761,0.20015357395660455,0.0,0.0,0.5,10.007677977830227
424,0.6059251776477277,0.5419763415332541,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
425,0.8014818108594153,0.6446360497742818,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
426,0.23855282062738847,0.40396104947287553,0.11141965865701241,0.0,0.0,0.5,5.570982212850621
427,0.849408842923073,0.6818287209310782,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
428,0.057231940153260386,0.311399049693312,0.20015357395660455,0.0,0.0,0.5,10.007677977830227
429,0.8009638536416762,0.6442770339742425,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
430,0.9277954301722804,0.7747017919581798,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
431,0.7721083991043806,0.6253744561256811,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
432,0.6981207839786372,0.5842383843078809,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
433,0.8379802186553831,0.6721390883514602,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
434,0.04015129954706642,0.2958723745426132,0.21126043796353558,0.0,0.0,0.5,10.563021178176777
435,0.20178211071905539,0.3891739079991006,0.1286724909277345,0.0,0.0,0.5,6.433623826386725
436,0.12492367930564308,0.35403367469112296,0.16029561871000014,0.0,0.0,0.5,8.014780215500009
437,0.5045309901929865,0.5017065686135564,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
438,0.7451881283288445,0.6093758282424859,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
439,0.6300118445763987,0.552345365952789,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
440,0.851131099761935,0.6833431518763913,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
441,0.15521299244109088,0.36882029521959425,0.14497085130701282,0.0,0.0,0.5,7.24854184535064
442,0.7346210919351616,0.6034498771293701,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
443,0.1930414908689041,0.3855169944934113,0.1286724909277345,0.0,0.0,0.5,6.433623826386725
444,0.27075875131780025,0.4163191465758302,0.11141965865701241,0.0,0.0,0.5,5.570982212850621
445,0.7099046972813039,0.5902463523488375,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
446,0.9802047848986818,0.9270496934364778,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
447,0.6115436059770696,0.5443603527370826,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
448,0.054500314991295595,0.30914107524118406,0.20015357395660455,0.0,0.0,0.5,10.007677977830227
449,0.6163089699275328,0.5463984098801831,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
450,0.042350551580167095,0.2980904301847006,0.21126043796353558,0.0,0.0,0.5,10.563021178176777
451,0.8841457113668172,0.7157986121542385,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
452,0.7095782851006207,0.5900775939239921,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
453,0.17312784642250323,0.37692455306923345,0.14497085130701282,0.0,0.0,0.5,7.24854184535064
454,0.09172100582419807,0.33547205227916527,0.17462296390125154,0.0,0.0,0.5,8.731147475062578
455,0.18353322888031898,0.3814628679632957,0.14497085130701282,0.0,0.0,0.5,7.24854184535064
456,0.9800271795541925,0.926025038760244,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
457,0.4585606424584898,0.48463204297078477,0.011307149904694568,0.0,0.0,0.5,0.5653567752347285
458,0.784080948341408,0.6329700745598389,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
459,0.6364083421077769,0.5551678686074399,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
460,0.5724131499586373,0.5281416189758817,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
461,0.1451302546650497,0.36406885332461825,0.16029561871000014,0.0,0.0,0.5,8.014780215500009
462,0.9460244535580951,0.8098502783628769,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
463,0.30134263251471793,0.42770993386196676,0.09322802349779716,0.0,0.0,0.5,4.661400454889857
464,0.5780172158075422,0.530412594420632,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
465,0.6997759445890661,0.5850720271008149,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
466,0.6492331552453089,0.5609228586877091,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
467,0.9405944096955184,0.7983467166690394,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
468,0.148438989920058,0.365644865652164,0.16029561871000014,0.0,0.0,0.5,8.014780215500009
469,0.5083527384469421,0.5031506964258212,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
470,0.40403439074076597,0.464858307606422,0.05407859954650886,0.0,0.0,0.5,2.703929257325443
471,0.4741687294826181,0.49037464839424955,0.011307149904694568,0.0,0.0,0.5,0.5653567752347285
472,0.11921752619774462,0.35105253325241575,0.16029561871000014,0.0,0.0,0.5,8.014780215500009
473,0.13409460987276534,0.35868172434215023,0.16029561871000014,0.0,0.0,0.5,8.014780215500009
474,0.27807554578125737,0.41906988341519963,0.09322802349779716,0.0,0.0,0.5,4.661400454889857
475,0.3047046037608313,0.4289468470460699,0.09322802349779716,0.0,0.0,0.5,4.661400454889857
476,0.42790321368135,0.473472395128547,0.03314136427624936,0.0,0.0,0.5,1.6570674938124677
477,0.6109875470366283,0.5441235054731708,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
478,0.634629117418263,0.5543796795262222,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
479,0.41181089658557024,0.46765991672604534,0.03314136427624936,0.0,0.0,0.5,1.6570674938124677
480,0.4087831094286971,0.4665686560668624,0.05407859954650886,0.0,0.0,0.5,2.703929257325443
481,0.21762852669696198,0.3956539188002862,0.1286724909277345,0.0,0.0,0.5,6.433623826386725
482,0.5883062484090082,0.5346247767923865,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
483,0.3170409113172379,0.43346507740846946,0.07411065116334137,0.0,0.0,0.5,3.705531838167067
484,0.0360598342773637,0.29151734707068006,0.21126043796353558,0.0,0.0,0.5,10.563021178176777
485,0.4184000441568604,0.4700370977232582,0.03314136427624936,0.0,0.0,0.5,1.6570674938124677
486,0.4741326750901703,0.4903613253209806,0.011307149904694568,0.0,0.0,0.5,0.5653567752347285
487,0.22559286820421098,0.39884632394868996,0.1286724909277345,0.0,0.0,0.5,6.433623826386725
488,0.5724579331221157,0.5281597041357923,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
489,0.5657719004319209,0.5254704860387455,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
490,0.7020021811103714,0.5861984707939885,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
491,0.64794848220121,0.5603403682108677,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
492,0.6524330565210316,0.5623797728733437,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
493,0.3162141518240431,0.43316319916864393,0.09322802349779716,0.0,0.0,0.5,4.661400454889857
494,0.7874322219859539,0.6351562893021292,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
495,0.5491443835996794,0.5188724418910658,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
496,0.4314181951798901,0.4747454142924675,0.03314136427624936,0.0,0.0,0.5,1.6570674938124677
497,0.6260124809410571,0.5505959697629806,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
498,0.3606573344502543,0.4492580312706567,0.07411065116334137,0.0,0.0,0.5,3.705531838167067
499,0.5127392446067582,0.5048137211839098,1.338816591069177e-05,0.0,0.0,0.5,0.000668688295534588
